url,title,text,translated_text,category,main_image
https://www.prothomalo.com/video/urcx56odks,গাজায় ৪ দিনের যুদ্ধবিরতি শুরু,গাজায় ৪ দিনের যুদ্ধবিরতি শুরু,4-day cease-fire begins in Gaza,Science,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2F145a63c9-933a-45eb-8195-c4d59cc56839%2FWEB.jpg?w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2022-01%2F5a36c819-05a2-4bfb-ac50-57dd67355acb%2FBanner_7814X143.jpg&overlay_position=bottom&overlay_width_pct=1
https://www.prothomalo.com/world/europe/s2x63kmvw9,নেদারল্যান্ডসে ডানপন্থীদের জয়ের পর উদ্বেগে মুসলমানেরা,নেদারল্যান্ডসের সংসদ নির্বাচনে ইসলামবিরোধী দলের জয়ের পর সে দেশের মুসলিমদের মনে দুশ্চিন্তা বাড়ছে।,"After the victory of the anti-Islamic party in the parliamentary elections in the Netherlands, anxiety is increasing in the minds of Muslims in that country.",Health,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2Ffabab044-35e0-43c5-9979-e1d33b17559e%2FGeert_Dutch.JPG?rect=0%2C0%2C5500%2C2888&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2022-01%2F5a36c819-05a2-4bfb-ac50-57dd67355acb%2FBanner_7814X143.jpg&overlay_position=bottom&overlay_width_pct=1
https://www.prothomalo.com/sports/football/tuw19t63cz,"কোপা আমেরিকার ড্রতে যাবেন না স্কালোনি, তাহলে কি সত্যিই...",আর্জেন্টিনাকে তাদের ইতিহাসে তৃতীয় বিশ্বকাপ জিতিয়েছেন গত বছরের ডিসেম্বরে। কাতার বিশ্বকাপজয়ী আর্জেন্টিনার সেই কোচ লিওনেল স্কালোনি জাতীয় দলকে বিদায় জানানোর ইঙ্গিত দিয়েছেন। এরপর তাঁর সবকিছু নিয়েই ফুটবলপ্রেমীদের অপার আগ্রহ।,"Argentina won their third World Cup in December last year. Lionel Scaloni, the coach of Argentina who won the World Cup in Qatar, signaled to say goodbye to the national team. After that, football fans are very interested in everything about him.",Business,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2Ff8c22f01-36bd-4f16-8370-1cc46adfd833%2F950062_01_02.jpg?rect=0%2C0%2C2427%2C1274&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2023-10%2Fae7d5c90-d7c9-4623-8d67-1fff8bde16af%2FGPI_2_7814X543.jpg&overlay_position=bottom&overlay_width_pct=1
https://www.prothomalo.com/photo/glimpse/kfarejo133,একঝলক (২৪ নভেম্বর ২০২৩),,,Education,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2Fb33f535b-c4e2-49f4-8003-4097c197697a%2F12.JPG?rect=0%2C497%2C3472%2C1823&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2022-01%2F18c58c05-9e66-46f3-8946-4437460f8f90%2FBanner_7814X143.jpg&overlay_position=bottom&overlay_width_pct=1
https://www.prothomalo.com/world/asia/dmazlb9bdd,মিয়ানমার সীমান্তে স্থিতিশীলতা ফেরাতে সামরিক জান্তার সঙ্গে বৈঠক চীনা দূতের,মিয়ানমারে নিযুক্ত চীনের রাষ্ট্রদূত দেশটির পররাষ্ট্রমন্ত্রীসহ শীর্ষ কর্মকর্তাদের সঙ্গে বৈঠক করেছেন। চীন-মিয়ানমার সীমান্তে স্থিতিশীলতা ফিরিয়ে আনার বিষয়ে তাঁদের বৈঠকে আলোচনা হয়েছে,China's ambassador to Myanmar held a meeting with top officials including the country's foreign minister. Their meeting discussed about restoring stability on China-Myanmar border,Politics,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2F5fda3472-432f-4e3e-9cd8-ea70502ae527%2FUntitled_3.jpg?rect=0%2C0%2C980%2C515&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2022-01%2F5a36c819-05a2-4bfb-ac50-57dd67355acb%2FBanner_7814X143.jpg&overlay_position=bottom&overlay_width_pct=1
https://www.prothomalo.com/entertainment/bollywood/zv5itq2yi6,এক ট্রেলার ৭ হাজারের বেশিবার দেখেছেন আলিয়া!,"এক শিশু বাবার কারণে কীভাবে পশুর মতো হিংস্র হয়ে ওঠে, তা নিয়ে ছবির গল্প বোনা হয়েছে। বাবা আর ছেলের ভূমিকায় দেখা যাবে অনিল কাপুর এবং রণবীর কাপুরকে",The story of the film revolves around how a child becomes violent like an animal because of his father. Anil Kapoor and Ranbir Kapoor will be seen in the roles of father and son,World,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2Fa740e8f7-e6a2-4734-aaaf-f2aa650537aa%2F4525_1700736319.jpg?rect=0%2C0%2C1280%2C672&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2023-10%2Fae7d5c90-d7c9-4623-8d67-1fff8bde16af%2FGPI_2_7814X543.jpg&overlay_position=bottom&overlay_width_pct=1
https://www.prothomalo.com/chakri/employment/98sb29l8e9,"আন্তর্জাতিক সংস্থায় চাকরি, বেতন ১ লাখ ৭৫ হাজার",স্পেনভিত্তিক উন্নয়ন ও মানবাধিকার সংস্থা এডুকো কক্সবাজারে একটি প্রকল্পে প্রজেক্ট ম্যানেজার পদে কর্মী নিয়োগ দেবে।,"Educo, a Spain-based development and human rights organization, will be recruiting for a Project Manager position for a project in Cox's Bazar.",World,https://images.prothomalo.com/prothomalo-bangla%2F2022-12%2Fd7d74632-e4d3-40c7-842e-a95d52a84af4%2F251A2323.JPG?rect=0%2C0%2C6720%2C3528&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2022-01%2F18c58c05-9e66-46f3-8946-4437460f8f90%2FBanner_7814X143.jpg&overlay_position=bottom&overlay_width_pct=1
https://www.prothomalo.com/sports/cricket/v4uxlfcb0q,রোনালদোর খাদ্যতালিকা নিয়ে মন্তব্য করে বিপাকে রমিজ রাজা,ক্রিকেটারদের ফিটনেস নিয়ে কথা বলার সময় ক্রিস্টিয়ানো রোনালদোর খাদ্যতালিকা নিয়ে মন্তব্য করেছেন পাকিস্তানের সাবেক ক্রিকেটার রমিজ রাজা।,Former Pakistani cricketer Ramiz Raja commented on Cristiano Ronaldo's diet while talking about the fitness of cricketers.,Technology,https://images.prothomalo.com/prothomalo-bangla%2F2023-10%2F3807b340-4486-4988-8cad-03a51baf130a%2Fsteptodown_com311434.jpg?rect=0%2C2%2C2048%2C1075&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2023-10%2Fae7d5c90-d7c9-4623-8d67-1fff8bde16af%2FGPI_2_7814X543.jpg&overlay_position=bottom&overlay_width_pct=1
https://www.prothomalo.com/bangladesh/4amxjwwvl0,"বদলি হতে চান না প্রধান প্রকৌশলী, সোনার হরিণ আছে কি না, প্রশ্ন সুজন সম্পাদকের","চট্টগ্রাম সিটি করপোরেশনের প্রধান প্রকৌশলী রফিকুল ইসলামকে বদলি করা হলেও নির্ধারিত সময়ের মধ্যে নতুন কর্মস্থলে যোগ দেননি। বদলির আদেশ যাতে কার্যকর না হয়, সে জন্য চেষ্টা চালিয়ে যাচ্ছেন তিনি",Chittagong City Corporation Chief Engineer Rafiqul Islam was transferred but did not join the new workplace within the stipulated time. He is trying to prevent the transfer order from being implemented,Politics,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2Fde27ec9e-ed4f-4d58-ba04-0b1e0715c234%2FUntitled_2kk.jpg?rect=0%2C82%2C1368%2C718&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=&overlay_position=bottom&overlay_width_pct=1
https://www.prothomalo.com/world/r57f4aulfu,একনজর: সারা দিন বিশ্বে যা ঘটল,"আজ ২৪ নভেম্বর, শুক্রবার। আজও দিনভর বিশ্বে আলোচিত ছিল ফিলিস্তিন-ইসরায়েল সংঘাতের খবর।","Today is November 24, Friday. Even today, the news of the Palestinian-Israeli conflict was discussed in the world.",World,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2F299b029d-1196-44c9-8400-4f6600556d84%2FIsrael_Hamas_start.jpg?rect=0%2C608%2C4032%2C2117&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2022-01%2F5a36c819-05a2-4bfb-ac50-57dd67355acb%2FBanner_7814X143.jpg&overlay_position=bottom&overlay_width_pct=1
https://www.bigganchinta.com/cause/i6ejxdok8h,আলোর গতিতে চলমান বস্তুর সময় কি প্রসারিত হয়,"আপেক্ষিকতায় এই ব্যাপারটাকে সময় প্রসারণ (Time dilation) বলা হয়। ব্যাপারটা আসলে যার ক্ষেত্রে ঘটছে, তিনি উপলব্ধি করতে পারবেন না।","In relativity, this is called time dilation. He cannot perceive the matter to whom it is actually happening.",Science,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2Ff5509e57-6bc6-48c5-bbc9-fccc13d61ef5%2Flight_tunnel_background.jpg?rect=0%2C106%2C1500%2C788&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2021-04%2F18d6c66d-0fdc-4405-936e-afd304acc074%2Fbigganchinta.png&overlay_position=bottom&overlay_width_pct=1
https://www.prothomalo.com/video/bangladesh/yk4e3wth3b,বাসে আগুন: জনসাধারণকে যেভাবে সচেতন করছে পুলিশ,,,Sports,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2F88e0b69b-fced-420e-bbc7-f5b6a52a2dee%2F________WEB.jpg?rect=0%2C36%2C1920%2C1008&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2022-01%2F5a36c819-05a2-4bfb-ac50-57dd67355acb%2FBanner_7814X143.jpg&overlay_position=bottom&overlay_width_pct=1
https://www.prothomalo.com/business/industry/exhjp5k2k4,"১১ বছরেও বিচার শেষ হয়নি, সাক্ষ্য গ্রহণেই আটকে আছে মামলা",তাজরীন ফ্যাশনসে অগ্নিকাণ্ডে ১১১ শ্রমিক পুড়ে মারা যাওয়ার ঘটনায় মালিকপক্ষের বড় ধরনের গাফিলতি ছিল,The owners were grossly negligent in the Tazreen Fashions fire in which 111 workers were burnt to death,Technology,https://images.prothomalo.com/prothomalo%2Fimport%2Fmedia%2F2019%2F02%2F23%2F7a76702490ae4887f64c5892814008bc-5c70f3b266d41.jpg?rect=0%2C0%2C1000%2C525&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2022-01%2F18c58c05-9e66-46f3-8946-4437460f8f90%2FBanner_7814X143.jpg&overlay_position=bottom&overlay_width_pct=1
https://www.prothomalo.com/photo/bangladesh/3lemzcocr9,মহারাজার দিঘিতে এক দুপুর,"পঞ্চগড় জেলা শহর থেকে প্রায় ১৬ কিলোমিটার উত্তর-পূর্বে সদর উপজেলার অমরখানা ইউনিয়নে ভিতরগড় এলাকার অবস্থান। এখানে আছে প্রায় দেড় হাজার বছরের পুরোনো মহারাজার দিঘি। এই দিঘি, দিঘির চারপাশের প্রাকৃতিক সৌন্দর্য পর্যটকদের দারুণভাবে আকৃষ্ট করে।","Bhitargarh area is located in Amarkhana Union of Sadar Upazila, about 16 km northeast of Panchagarh district town. Here there is about one and a half thousand years old Maharaja's Dighi. This Dighi, the natural beauty around the Dighi attracts tourists greatly.",Business,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2Ff6f39602-4484-46d8-954c-85a624c07830%2F1.jpg?rect=0%2C173%2C3000%2C1575&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2022-01%2F18c58c05-9e66-46f3-8946-4437460f8f90%2FBanner_7814X143.jpg&overlay_position=bottom&overlay_width_pct=1
https://www.prothomalo.com/bangladesh/district/ccp97tqjlk,"এক্সপ্রেসওয়েতে যাত্রীবাহী বাসে আগুন, পুড়ল টোল প্লাজার বুথও",বসুমতি পরিবহনের ওই বাস যাত্রীসহ রাজধানী ঢাকা থেকে মাদারীপুরের দিকে যাচ্ছিল। এক্সপ্রেসওয়ের দক্ষিণ কেরানীগঞ্জ টোল প্লাজার কাছে পৌঁছালে বাসটিতে আগুন ধরে যায়।,The bus of Basumati Paribahan was going to Madaripur from the capital Dhaka with passengers. The bus caught fire when it reached the South Keraniganj toll plaza on the expressway.,Politics,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2F15edcd12-d5bc-475b-a560-31d9bb593e80%2FWhatsApp_Image_2023_11_24_at_3_22_15_PM.jpeg?rect=0%2C107%2C1226%2C644&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=&overlay_position=bottom&overlay_width_pct=1
https://www.prothomalo.com/opinion/column/7zwax6cz5h,গায়েবি মামলার অ–পূর্ব বিচার,"আদালত পাড়ায় কি চলছে দেখছেন তো। রায়ের মোচ্ছব। সাত দিনের পত্রপত্রিকা, টিভি চ্যানেল ঘেঁটে নিশ্চয়ই সবার বোঝা হয়ে গেছে যে এ দেশে গায়েবি মামলার এক অ–পূর্ব বিচার চলছে",Are you watching what is going on in the courthouse? The veil of judgment. It must have been understood by everyone from seven daily newspapers and TV channels that an unprecedented trial of the case of disappearance is going on in this country.,Technology,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2Fa2c948ae-f0cb-42f4-9945-a4c30b635111%2Fcourt_law.JPG?rect=0%2C25%2C606%2C318&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2022-01%2F5a36c819-05a2-4bfb-ac50-57dd67355acb%2FBanner_7814X143.jpg&overlay_position=bottom&overlay_width_pct=1
https://www.prothomalo.com/bangladesh/district/l945r6hund,রাজশাহী-৪ আসনে বিএনএম থেকে প্রার্থী হচ্ছেন আওয়ামী লীগ নেতা,শহিদুল ইসলাম বাগমারার শুভডাঙ্গা ইউনিয়ন আওয়ামী লীগের সদস্য। তাঁর স্ত্রী কোহিনুর বেগম উপজেলা মহিলা আওয়ামী লীগের সভাপতি।,Shahidul Islam is a member of Shuvodanga Union Awami League of Bagmara. His wife Kohinur Begum is president of Upazila Mahila Awami League.,Sports,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2Fa2fdaa23-9606-4383-95da-6badbeffe6e4%2FRAJSHAHI_DH0602_20231124_BAGMARA__SHOHIDUL_JPG.JPG?rect=0%2C133%2C900%2C473&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=&overlay_position=bottom&overlay_width_pct=1
https://www.prothomalo.com/sports/cricket/mv558i0pzw,টি–টোয়েন্টির সূর্যর ওয়ানডে–দুঃখ,"ওয়ানডেতে বরাবরই সূর্যকুমারের সামর্থ্য নিয়ে প্রশ্নে উঠেছে। ৩৭ ম্যাচের ক্যারিয়ারে গড় মাত্র ২৫, অর্ধশতক তিনটি। এরপরও ভারতীয় টিম ম্যানেজমেন্ট তাঁর ওপর ভরসা রেখেছে।","Suryakumar's ability in ODIs has always been questioned. A career average of just 25, three half-centuries in a 37-match career. Still, the Indian team management has faith in him.",Sports,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2Fd7a72aa4-ead4-4c22-9fd0-7e8e323bffe8%2F005690_01_02.jpg?rect=0%2C188%2C2661%2C1397&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2023-10%2Fae7d5c90-d7c9-4623-8d67-1fff8bde16af%2FGPI_2_7814X543.jpg&overlay_position=bottom&overlay_width_pct=1
https://www.prothomalo.com/religion/islam/5hbq1pgjs5,জুমার দিনে সুরা কাহাফ পাঠ,"জুমাবারে সুরা আল কাহাফ পড়তে বলা হয়েছে। হজরত আবু সাঈদ খুদরি (রা.) রাসুল (সা.)–এর পক্ষ থেকে বর্ণনা করেন, ‘যে ব্যক্তি জুমার দিন সুরা কাহাফ পাঠ করবে, তার জন্য এক জুমা থেকে অপর জুমা পর্যন্ত নূর বর্ষিত হবে।’","It is said to recite Surah Al Kahf in Jumaba. Hazrat Abu Saeed Khudri (R.A.) narrated on behalf of Rasool (S.A.W.), 'Whoever recites Surah Kahf on Friday, light will be showered on him from one Friday to the next.'",Technology,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2F0a1d06ca-7be4-4bfc-8cce-cf964265a7f5%2FCave___2_.gif?rect=0%2C121%2C1600%2C840&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=&overlay_position=bottom&overlay_width_pct=1
https://www.prothomalo.com/lifestyle/relation/c2c6t3vxfo,দুশ্চিন্তার প্রভাব সম্পর্কে পড়ছে না তো,"এমনটাও দেখা যায়, এরকম মানুষেরা অতিরিক্ত দুশ্চিন্তা বা নিজের আশঙ্কা থেকে মনের মতো গল্প বানিয়ে সঙ্গীকে দোষী সাব্যস্ত করেন। ছোট্ট বিষয়কে বড় করে নিজেই নিজেদের সম্পর্কে চিড় ধরান।",It is also seen that such people blame their partner by making up stories out of excessive anxiety or their own fears. Magnify the little things and tell yourself about yourself.,Politics,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2F8148067b-c49f-486a-9853-93ec0a14b0c2%2F787ba7712b5a56f1963691deac5554c9.jpg?rect=0%2C27%2C326%2C171&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2023-10%2Fae7d5c90-d7c9-4623-8d67-1fff8bde16af%2FGPI_2_7814X543.jpg&overlay_position=bottom&overlay_width_pct=1
https://www.prothomalo.com/bangladesh/district/kbt7xeeqx9,ফেনীতে সড়ক দুর্ঘটনায় প্রাণ গেল তিনজনের,ফেনীতে আজ শুক্রবার সকাল ও গতকাল বৃহস্পতিবার রাতে তিনটি পৃথক সড়ক দুর্ঘটনায় তিনজন নিহত হয়েছেন।,Three people were killed in three separate road accidents in Feni this Friday morning and last Thursday night.,Entertainment,https://images.prothomalo.com/prothomalo-bangla%2F2023-08%2F388db85f-d541-4c1a-a61e-66afa0349c36%2Froad_accident_01.png?rect=0%2C114%2C1600%2C840&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=&overlay_position=bottom&overlay_width_pct=1
https://www.prothomalo.com/world/india/dsgnz26tyc,দিল্লিতে আফগান দূতাবাসের কার্যক্রম বন্ধ,এ ঘোষণার পর তাৎক্ষণিকভাবে ভারতের পররাষ্ট্র মন্ত্রণালয় ও আফগানিস্তানে তালেবানের পররাষ্ট্র দপ্তরের কোনো মন্তব্য পাওয়া যায়নি।,There was no immediate comment from India's Ministry of External Affairs and the Taliban's foreign office in Afghanistan after the announcement.,Technology,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2F3d75b095-9557-4fc3-b714-884c39a42491%2FIndia_Afghanistan_Reuters.jpg?rect=0%2C0%2C5500%2C2888&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2022-01%2F5a36c819-05a2-4bfb-ac50-57dd67355acb%2FBanner_7814X143.jpg&overlay_position=bottom&overlay_width_pct=1
https://www.prothomalo.com/bangladesh/district/ysmustr8ax,"বিশ্ববিদ্যালয় থেকে পাস করে দ্বীপের স্কুলে, গল্প–গানে, ছবি এঁকে পড়ান শিশুদের",কক্সবাজারের কুতুবদিয়ার শমসের নেওয়াজ চট্টগ্রাম বিভাগের সেরা সহকারী শিক্ষক হয়েছেন।,Shamser Newaz of Qutubdia of Cox's Bazar has become the best assistant teacher of Chittagong division.,Business,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2Fead2dc61-ed43-4b46-b19b-cff51c6bb79c%2Fctg_3.jpg?rect=0%2C14%2C573%2C301&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=&overlay_position=bottom&overlay_width_pct=1
https://www.prothomalo.com/chakri/chakri-news/ml5r8oomhj,৪৫তম বিসিএসের লিখিত পরীক্ষা স্থগিত হতে পারে,৪৫তম বিসিএসের লিখিত পরীক্ষা স্থগিতের চিন্তা ভাবনা করছে সরকারি কর্ম কমিশন (পিএসসি)।,The Public Service Commission (PSC) is considering postponing the 45th BCS written exam.,Entertainment,https://images.prothomalo.com/prothomalo-bangla%2F2023-05%2Febd7046e-b3b5-42d1-b8dc-655aa2704d61%2FWhatsApp_Image_2023_05_11_at_1_30_25_PM.jpeg?rect=0%2C231%2C1600%2C840&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2022-01%2F18c58c05-9e66-46f3-8946-4437460f8f90%2FBanner_7814X143.jpg&overlay_position=bottom&overlay_width_pct=1
https://www.bondhushava.com/writings/nig5iyvqka,নভেম্বরের রেইন,"সময়ের সঙ্গে সঙ্গে স্মৃতিরা এসে ভিড় জমায় হৃদয়ের ব্যালকনিতে। কিছুটা সুখের কিছুটা দুঃখের। কিছুটা বর্ষার কিছুটা শীতের। অঝোরে ঝরতে থাকা ঘন বৃষ্টির দিনের। কিংবা সকালের মিহি মিহি ঘন কুয়াশার। এই ঋতু বৈচিত্র্যের মায়াবী ভূখণ্ড যেমনই সবচেয়ে নিকটতম প্রেমাস্পদ, তেমনই ভয়ংকর শত্রুপক্ষও। কখন যে কী হয় বলা যায় না। প্রতিদিন প্রতি মুহূর্তে যেমনই বিস্মিত হই, তেমনই শঙ্কিত হই এই প্রকৃতি দেখে।","With the passage of time, the memories come and gather in the balcony of the heart. Some happy some sad. Some monsoon and some winter. A day of torrential rain. Or the fine mist of the morning. The magical terrain of this seasonal variation is as much the nearest love as it is the fearsome foe. There is no telling when that will happen. Every moment of every day I am as surprised as I am alarmed by this nature.",World,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2Fdc350a82-7ed2-4e62-ac7e-65150e430820%2F059461a29ceec6424586e6365c68ba3e_5e6b103244b6f.jpg?rect=0%2C10%2C1000%2C525&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2022-05%2Feb8b952a-4710-4bb3-a408-066b4bbbd9a8%2FFinal_Bondhushava_OG_watermark_01.png&overlay_position=bottom&overlay_width_pct=1
https://www.prothomalo.com/sports/football/4zxpdzala4,কোপা আমেরিকার পরই জাতীয় দল থেকে অবসর নেবেন দি মারিয়া,আনহেল দি মারিয়া এবার আনুষ্ঠানিকভাবে বিদায়ের মঞ্চ জানিয়ে দিলেন। আর্জেন্টাইন এই উইঙ্গার আর্জেন্টিনার জার্সিতে শেষ ম্যাচ খেলবেন ২০২৪ কোপা আমেরিকায়।,Angel Di Maria has officially announced his retirement. Argentina This winger will play the last match in Argentina's jersey in the 2024 Copa America.,Environment,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2F9b2adb49-64dd-4075-817c-e5100a7dd75f%2F404895113_1042160707002870_4884907836314575376_n.jpg?rect=0%2C114%2C1080%2C567&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2023-10%2Fae7d5c90-d7c9-4623-8d67-1fff8bde16af%2FGPI_2_7814X543.jpg&overlay_position=bottom&overlay_width_pct=1
https://www.kishoralo.com/feature/9h80e1c9cj,ফোনে ভূমিকম্পের আগাম বার্তা পাওয়া যাবে যেভাবে,মডিফায়েড মার্সিলি ইনটেনসিটি (এমএমআই) স্কেলে ভূমিকম্পের মাত্রা ৫–এর বেশি হলে ‘টেক অ্যাকশন’ বার্তাটি অ্যানড্রয়েড ফোনের স্ক্রিনজুড়ে সতর্কবার্তা প্রদান করে।,"If the magnitude of the earthquake exceeds 5 on the Modified Mellitus Intensity (MMI) scale, the 'Take Action' message flashes across the Android phone screen.",World,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2F8a788c72-d976-48d1-8740-243fbf2f1db5%2Fearthquack_alert.jpg?rect=0%2C57%2C3000%2C1575&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2021-06%2Fbe2d99ee-c039-4acf-a6fb-2356c69a08a6%2FKIA_OG_watermark_final.png&overlay_position=bottom&overlay_width_pct=1
https://www.prothomalo.com/business/zw9hdex74v,পোশাকশ্রমিকদের মজুরি যৌক্তিক হতে হবে,"বাংলাদেশের পুঁজিপতি শ্রেণির মধ্যে তৈরি পোশাকশিল্পের মালিকেরাই সবচেয়ে বেশি শক্তিশালী। সেজন্যই তারা সরকারের ওপর তাদের ইচ্ছা–অনিচ্ছা চাপিয়ে দিতে পারে। ফলে দেখা যায়, প্রায় ৪০ বছরের অব্যাহত বিকাশের পরও তারা এমন সব সুযোগ-সুবিধা ভোগ করছে, যেগুলো একটি শিশু-শিল্পকে নিজের পায়ে দাঁড়ানোর সুযোগ করে দিতে প্রবর্তন করা হয়েছিল।","Among Bangladesh's capitalist class, the garment industry owners are the most powerful. That is why they can impose their will on the government. As a result, even after almost 40 years of continuous development, they are enjoying all the facilities that were introduced to enable an infant industry to stand on its own feet.",Health,https://images.prothomalo.com/prothomalo-bangla%2F2020-09%2F7035ea70-48b6-4320-97f6-6733831bc805%2FIMG_8327.JPG?rect=0%2C0%2C5616%2C2948&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=https%3A%2F%2Fimages.prothomalo.com%2Fprothomalo-bangla%2F2022-01%2F18c58c05-9e66-46f3-8946-4437460f8f90%2FBanner_7814X143.jpg&overlay_position=bottom&overlay_width_pct=1
https://www.prothomalo.com/bangladesh/district/re7naq0ubg,ঝিনাইদহে গুলি করে স্বেচ্ছাসেবক লীগ নেতাকে হত্যার কারণ খুঁজছে পুলিশ,"যাঁদের সঙ্গে চলাফেরা, তাঁদের সঙ্গেই বিরোধ চলছিল ঝিনাইদহের হরিণাকুণ্ড উপজেলা স্বেচ্ছাসেবক লীগের সাবেক নেতা শামীম হোসেনের। আবার রাজনৈতিক বিরোধও ছিল।","Shamim Hossain, the former leader of Harinakunda Upazila Volunteer League of Jhenaidah, had a dispute with those with whom he traveled. Again there was political conflict.",Politics,https://images.prothomalo.com/prothomalo-bangla%2F2023-11%2F97477e25-c519-4258-9f38-912a707a5eaf%2FJHENAIDAH_DH0574_20231124_JHENIDAH_MURDER_PHOTO_24_11_2023_1__JPG.JPG?rect=0%2C124%2C720%2C378&w=1200&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&overlay=&overlay_position=bottom&overlay_width_pct=1
